order_id,user_id,order_timestamp,service_type,merchant_id,item_ids,price_subtotal,delivery_fee_before,delivery_fee_after,voucher_discount_pct,voucher_discount_amt,voucher_cashback_pct,voucher_cashback_amt,free_delivery_flag,promo_id_main,promo_id_delivery,total_spend
T08501,U00600,2025-06-01 06:56:20,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08502,U00280,2025-06-17 14:10:05,GoFood,M00244,I00622|I00857|I00459,113772,11249.84,11249.84,0,0.0,0,0.0,0,,,125021.84
T08503,U00409,2025-06-22 10:58:54,GoFood,M00274,I00393|I00283,54488,10411.42,10411.42,20,10897.6,0,0.0,0,P041,,54001.82
T08504,U00357,2025-06-08 12:57:05,GoFood,M00145,I00093,44720,9576.92,9576.92,0,0.0,15,6708.0,0,P047,,54296.92
T08505,U00116,2025-06-11 15:23:05,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08506,U00141,2025-06-28 07:29:31,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P019,,5000.0
T08507,U00372,2025-06-01 19:13:18,GoFood,M00208,I00138|I00263,41445,9899.94,9899.94,0,0.0,0,0.0,0,,,51344.94
T08508,U00276,2025-06-23 19:37:14,GoFood,M00059,I00037|I00545,49727,6965.31,0.0,15,7459.05,0,0.0,1,P031,P034,42267.95
T08509,U00263,2025-06-16 13:37:46,GoFood,M00242,I00303|I00412|I00572,304426,2834.44,2834.44,0,0.0,0,0.0,0,,,307260.44
T08510,U00125,2025-06-05 21:40:50,GoFood,M00221,I00612|I00400,52744,10063.14,10063.14,0,0.0,0,0.0,0,,,62807.14
T08511,U00685,2025-06-07 21:28:35,GoFood,M00312,I00620|I00623|I00450,184967,10634.7,0.0,20,30000.0,0,0.0,1,P027,P010,154967.0
T08512,U00495,2025-06-10 13:27:48,GoFood,M00233,I00430,22719,3265.86,3265.86,0,0.0,0,0.0,0,,,25984.86
T08513,U00687,2025-06-15 11:04:36,GoFood,M00122,I00891,42732,4984.47,4984.47,0,0.0,0,0.0,0,,,47716.47
T08514,U00772,2025-06-07 19:48:31,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08515,U00422,2025-06-28 08:02:52,GoFood,M00216,I00570|I00344|I00221,123753,8034.75,8034.75,15,18562.95,0,0.0,0,P035,,113224.8
T08516,U00079,2025-06-14 18:51:41,GoFood,M00057,I00897,28284,6846.07,6846.07,0,0.0,0,0.0,0,,,35130.07
T08517,U00065,2025-06-26 04:07:58,GoFood,M00241,I00884|I00145,79334,8594.65,8594.65,0,0.0,0,0.0,0,,,87928.65
T08518,U00247,2025-06-13 08:29:24,GoFood,M00048,I00671,25178,8434.66,8434.66,15,3776.7,0,0.0,0,P009,,29835.96
T08519,U00723,2025-06-22 16:31:59,GoFood,M00032,I00505,41091,2804.35,2804.35,10,4109.1,0,0.0,0,P009,,39786.25
T08520,U00090,2025-06-27 12:51:34,GoFood,M00197,I00480,58569,3532.5,3532.5,15,8785.35,0,0.0,0,P006,,53316.15
T08521,U00389,2025-06-08 13:02:54,GoFood,M00103,I00148,22833,7482.91,0.0,0,0.0,0,0.0,1,,P034,22833.0
T08522,U00564,2025-06-26 21:05:46,GoFood,M00282,I00792,23953,7858.21,7858.21,15,3592.95,0,0.0,0,P032,,28218.26
T08523,U00030,2025-06-12 17:26:13,GoFood,M00217,I00162|I00570|I00158,112745,8145.72,0.0,0,0.0,5,5637.25,1,P028,P030,112745.0
T08524,U00021,2025-06-19 07:40:47,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,1,P001,P013,5000.0
T08525,U00705,2025-06-05 00:43:43,GoFood,M00097,I00713|I00519|I00551,190774,7797.08,7797.08,0,0.0,0,0.0,0,,,198571.08
T08526,U00144,2025-06-04 17:54:42,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08527,U00782,2025-06-19 06:12:42,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,0,P028,,5000.0
T08528,U00134,2025-06-12 14:47:40,GoFood,M00256,I00305|I00199|I00692,139988,3862.59,3862.59,0,0.0,0,0.0,0,,,143850.59
T08529,U00013,2025-06-13 18:05:05,GoFood,M00236,I00105,21805,6405.7,6405.7,0,0.0,0,0.0,0,,,28210.7
T08530,U00477,2025-06-27 22:45:34,GoFood,M00004,I00432,35184,3500.73,3500.73,0,0.0,0,0.0,0,,,38684.73
T08531,U00408,2025-06-02 20:19:41,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08532,U00420,2025-06-16 01:48:16,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P013,5000.0
T08533,U00114,2025-06-27 20:40:17,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08534,U00253,2025-06-28 07:07:25,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08535,U00792,2025-06-18 06:26:41,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08536,U00738,2025-06-20 18:38:42,GoFood,M00036,I00455|I00161,77345,7756.7,0.0,10,7734.5,0,0.0,1,P059,P003,69610.5
T08537,U00014,2025-06-26 06:15:16,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08538,U00282,2025-06-25 19:52:33,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,1,,P018,5000.0
T08539,U00063,2025-06-22 14:46:47,GoFood,M00289,I00150|I00360|I00772,63381,8880.15,8880.15,0,0.0,0,0.0,0,,,72261.15
T08540,U00059,2025-06-16 07:18:13,GoFood,M00185,I00731|I00091|I00724,207369,8091.52,8091.52,0,0.0,0,0.0,0,,,215460.52
T08541,U00176,2025-06-04 17:40:37,GoFood,M00070,I00731,88514,9062.85,9062.85,0,0.0,10,8851.4,0,P017,,97576.85
T08542,U00422,2025-06-06 15:12:26,GoFood,M00298,I00815,41373,11443.11,11443.11,15,6205.95,0,0.0,0,P016,,46610.16
T08543,U00167,2025-06-01 13:26:41,GoFood,M00208,I00892|I00263,38440,6875.56,0.0,0,0.0,10,3844.0,1,P017,P034,38440.0
T08544,U00293,2025-06-17 19:07:50,GoFood,M00225,I00875|I00828,55448,8442.23,8442.23,15,8317.2,0,0.0,0,P009,,55573.03
T08545,U00691,2025-06-28 22:27:55,GoFood,M00001,I00561|I00454,119992,6526.47,6526.47,0,0.0,0,0.0,0,,,126518.47
T08546,U00248,2025-06-24 14:03:40,GoCar,,,0,0.0,0.0,0,0.0,10,0.0,0,P060,,5000.0
T08547,U00194,2025-06-11 12:07:14,GoFood,M00243,I00515|I00623,188223,10245.36,10245.36,0,0.0,0,0.0,0,,,198468.36
T08548,U00791,2025-06-12 13:53:41,GoFood,M00109,I00587|I00767|I00495,135894,8205.26,0.0,0,0.0,0,0.0,1,,P015,135894.0
T08549,U00015,2025-06-18 10:50:57,GoFood,M00239,I00543,49068,10428.54,10428.54,0,0.0,0,0.0,0,,,59496.54
T08550,U00618,2025-06-20 16:13:56,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08551,U00650,2025-06-26 11:46:38,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,0,P028,,5000.0
T08552,U00660,2025-06-01 20:42:36,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08553,U00064,2025-06-14 12:42:22,GoFood,M00111,I00136,20529,8787.6,8787.6,0,0.0,5,1026.45,0,P011,,29316.6
T08554,U00781,2025-06-01 11:34:23,GoFood,M00233,I00687|I00366|I00829,150119,8130.48,8130.48,15,22517.85,0,0.0,0,P025,,135731.63
T08555,U00061,2025-06-08 19:50:20,GoFood,M00313,I00843|I00262,90748,9830.47,9830.47,0,0.0,0,0.0,0,,,100578.47
T08556,U00026,2025-06-18 15:06:47,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P023,,5000.0
T08557,U00788,2025-06-22 22:05:07,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P046,,5000.0
T08558,U00136,2025-06-16 13:33:06,GoFood,M00111,I00055|I00012|I00228,192313,7940.38,7940.38,0,0.0,0,0.0,0,,,200253.38
T08559,U00322,2025-06-24 10:30:56,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08560,U00547,2025-06-27 19:31:02,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08561,U00063,2025-06-06 21:08:38,GoFood,M00170,I00851|I00548,120681,7335.31,7335.31,0,0.0,0,0.0,0,,,128016.31
T08562,U00073,2025-06-17 18:07:31,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08563,U00621,2025-06-22 01:23:14,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P045,,5000.0
T08564,U00605,2025-06-18 19:49:53,GoFood,M00042,I00627|I00195,69701,5056.49,5056.49,0,0.0,0,0.0,0,,,74757.49
T08565,U00183,2025-06-25 14:21:17,GoFood,M00066,I00163|I00841|I00541,117153,4218.4,4218.4,0,0.0,0,0.0,0,,,121371.4
T08566,U00565,2025-06-17 11:25:22,GoFood,M00218,I00176|I00596,109417,4170.84,4170.84,0,0.0,0,0.0,0,,,113587.84
T08567,U00344,2025-06-18 20:31:26,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P008,,5000.0
T08568,U00720,2025-06-30 20:33:26,GoFood,M00107,I00155|I00105|I00871,102984,9079.88,9079.88,0,0.0,0,0.0,0,,,112063.88
T08569,U00485,2025-06-06 20:28:57,GoFood,M00106,I00298|I00643|I00208,126503,2737.36,2737.36,0,0.0,0,0.0,0,,,129240.36
T08570,U00610,2025-06-26 22:46:39,GoFood,M00128,I00716,26476,9747.62,9747.62,15,3971.4,0,0.0,0,P027,,32252.22
T08571,U00412,2025-06-04 13:08:00,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,1,,P010,5000.0
T08572,U00353,2025-06-22 21:58:29,GoFood,M00264,I00220|I00708,76729,5570.18,0.0,0,0.0,15,11509.35,1,P050,P010,76729.0
T08573,U00003,2025-06-26 17:47:10,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P032,,5000.0
T08574,U00599,2025-06-19 23:42:19,GoFood,M00217,I00690|I00178|I00208,145474,6271.09,6271.09,0,0.0,0,0.0,0,,,151745.09
T08575,U00583,2025-06-24 13:39:47,GoFood,M00192,I00594,46418,7537.83,0.0,10,4641.8,0,0.0,1,P033,P030,41776.2
T08576,U00273,2025-06-18 22:37:53,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08577,U00531,2025-06-23 12:55:04,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08578,U00733,2025-06-14 09:18:51,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08579,U00503,2025-06-29 20:14:16,GoFood,M00304,I00619|I00773|I00120,118066,5766.91,5766.91,0,0.0,0,0.0,0,,,123832.91
T08580,U00477,2025-06-27 13:23:11,GoFood,M00012,I00164,71336,3817.42,3817.42,0,0.0,0,0.0,0,,,75153.42
T08581,U00571,2025-06-15 13:48:19,GoFood,M00091,I00682|I00161|I00381,100630,4258.99,4258.99,0,0.0,0,0.0,0,,,104888.99
T08582,U00302,2025-06-01 07:57:13,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P023,,5000.0
T08583,U00513,2025-06-17 18:44:38,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08584,U00032,2025-06-02 18:09:22,GoFood,M00284,I00263|I00783|I00558,132890,11426.2,11426.2,0,0.0,5,6644.5,0,P050,,144316.2
T08585,U00179,2025-06-20 19:38:32,GoFood,M00146,I00089|I00023|I00202,61667,2752.58,2752.58,0,0.0,0,0.0,0,,,64419.58
T08586,U00389,2025-06-12 17:47:11,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08587,U00122,2025-06-03 07:27:09,GoFood,M00195,I00189|I00472,158740,10812.26,0.0,15,23811.0,0,0.0,1,P020,P013,134929.0
T08588,U00390,2025-06-08 20:45:51,GoFood,M00255,I00768|I00159,73863,10504.18,10504.18,0,0.0,0,0.0,0,,,84367.18
T08589,U00008,2025-06-18 21:38:21,GoFood,M00139,I00328|I00295,71450,2699.62,2699.62,10,7145.0,0,0.0,0,P059,,67004.62
T08590,U00119,2025-06-24 20:38:50,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,0,P056,,5000.0
T08591,U00416,2025-06-10 23:18:30,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P054,,5000.0
T08592,U00346,2025-06-18 14:30:31,GoFood,M00207,I00571,133829,8759.21,8759.21,0,0.0,0,0.0,0,,,142588.21
T08593,U00304,2025-06-12 20:55:22,GoFood,M00169,I00858,30412,3610.18,3610.18,0,0.0,0,0.0,0,,,34022.18
T08594,U00600,2025-06-24 20:42:16,GoFood,M00026,I00793|I00268|I00505,254775,3283.85,3283.85,0,0.0,0,0.0,0,,,258058.85
T08595,U00202,2025-06-06 06:29:23,GoFood,M00032,I00219|I00191|I00011,223343,3647.89,3647.89,0,0.0,0,0.0,0,,,226990.89
T08596,U00082,2025-06-18 22:22:26,GoFood,M00027,I00136|I00450|I00052,131838,9472.58,9472.58,0,0.0,0,0.0,0,,,141310.58
T08597,U00001,2025-06-17 07:52:28,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08598,U00052,2025-06-14 08:44:31,GoCar,,,0,0.0,0.0,0,0.0,15,0.0,0,P060,,5000.0
T08599,U00122,2025-06-30 13:21:09,GoFood,M00035,I00728,92770,9837.31,9837.31,0,0.0,0,0.0,0,,,102607.31
T08600,U00299,2025-06-28 16:03:00,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,0,P047,,5000.0
T08601,U00777,2025-06-26 20:33:46,GoFood,M00101,I00402|I00389|I00289,147901,8662.59,8662.59,15,22185.15,0,0.0,0,P035,,134378.44
T08602,U00657,2025-06-08 06:53:49,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P027,,5000.0
T08603,U00526,2025-06-17 11:27:34,GoFood,M00065,I00776|I00795,65579,7082.22,7082.22,0,0.0,5,3278.95,0,P056,,72661.22
T08604,U00486,2025-06-11 21:28:43,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08605,U00179,2025-06-07 18:53:36,GoFood,M00225,I00358|I00040,185352,3088.87,3088.87,0,0.0,0,0.0,0,,,188440.87
T08606,U00119,2025-06-02 08:04:59,GoFood,M00251,I00399,21331,2681.57,2681.57,10,2133.1,0,0.0,0,P041,,21879.47
T08607,U00553,2025-06-16 17:49:35,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08608,U00800,2025-06-29 17:04:25,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,1,P022,P030,5000.0
T08609,U00214,2025-06-11 07:01:49,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08610,U00646,2025-06-15 13:25:35,GoFood,M00110,I00597|I00143,110933,3698.64,3698.64,15,16639.95,0,0.0,0,P027,,97991.69
T08611,U00379,2025-06-12 16:55:01,GoFood,M00282,I00555|I00561|I00603,135901,9441.22,9441.22,0,0.0,0,0.0,0,,,145342.22
T08612,U00319,2025-06-29 08:46:21,GoFood,M00258,I00551,104144,6207.47,6207.47,0,0.0,0,0.0,0,,,110351.47
T08613,U00007,2025-06-22 07:34:42,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P043,,5000.0
T08614,U00191,2025-06-29 08:59:57,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P053,P010,5000.0
T08615,U00263,2025-06-21 06:48:05,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08616,U00055,2025-06-10 00:15:03,GoFood,M00234,I00665,47290,6464.61,6464.61,0,0.0,0,0.0,0,,,53754.61
T08617,U00323,2025-06-01 11:08:12,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P040,,5000.0
T08618,U00364,2025-06-10 06:38:49,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,1,P011,P030,5000.0
T08619,U00701,2025-06-28 07:40:54,GoFood,M00071,I00643|I00561|I00556,162928,2653.07,2653.07,0,0.0,0,0.0,0,,,165581.07
T08620,U00236,2025-06-18 16:00:31,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,1,P055,P018,5000.0
T08621,U00622,2025-06-23 20:52:54,GoFood,M00238,I00520|I00205|I00251,153885,8660.66,8660.66,0,0.0,0,0.0,0,,,162545.66
T08622,U00167,2025-06-29 13:20:34,GoFood,M00250,I00880|I00801,218119,6728.03,6728.03,0,0.0,0,0.0,0,,,224847.03
T08623,U00790,2025-06-12 10:37:29,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,1,P035,P015,5000.0
T08624,U00324,2025-06-06 13:53:32,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P049,,5000.0
T08625,U00065,2025-06-04 22:57:29,GoRide,,,0,0.0,0.0,0,0.0,15,0.0,0,P029,,5000.0
T08626,U00542,2025-06-02 21:18:28,GoFood,M00024,I00329|I00035,99184,3291.01,3291.01,0,0.0,0,0.0,0,,,102475.01
T08627,U00462,2025-06-24 12:32:09,GoFood,M00018,I00123|I00684|I00632,218342,6748.46,6748.46,0,0.0,0,0.0,0,,,225090.46
T08628,U00675,2025-06-29 12:06:55,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P046,P018,5000.0
T08629,U00553,2025-06-08 08:51:19,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P021,,5000.0
T08630,U00701,2025-06-07 14:06:09,GoFood,M00205,I00327,48323,7715.89,7715.89,0,0.0,0,0.0,0,,,56038.89
T08631,U00749,2025-06-17 09:12:04,GoFood,M00152,I00658,33958,3072.8,3072.8,0,0.0,0,0.0,0,,,37030.8
T08632,U00625,2025-06-10 17:07:58,GoFood,M00218,I00233|I00404|I00176,108024,7520.12,7520.12,0,0.0,0,0.0,0,,,115544.12
T08633,U00234,2025-06-12 12:02:20,GoFood,M00189,I00681|I00172,125977,7789.73,7789.73,0,0.0,5,6298.85,0,P050,,133766.73
T08634,U00573,2025-06-10 22:57:35,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,0,P035,,5000.0
T08635,U00548,2025-06-01 13:44:29,GoFood,M00141,I00873|I00258|I00289,174781,11385.83,0.0,15,26217.15,0,0.0,1,P006,P013,148563.85
T08636,U00222,2025-06-09 18:44:53,GoCar,,,0,0.0,0.0,15,0.0,0,0.0,0,P012,,5000.0
T08637,U00599,2025-06-27 22:58:03,GoFood,M00161,I00728|I00315|I00680,184535,11310.65,11310.65,0,0.0,0,0.0,0,,,195845.65
T08638,U00513,2025-06-12 14:36:51,GoFood,M00267,I00490,45758,9008.53,9008.53,0,0.0,0,0.0,0,,,54766.53
T08639,U00147,2025-06-30 13:59:04,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,0,P005,,5000.0
T08640,U00086,2025-06-05 17:45:34,GoRide,,,0,0.0,0.0,15,0.0,0,0.0,0,P023,,5000.0
T08641,U00142,2025-06-17 17:06:36,GoFood,M00228,I00549|I00256|I00040,199726,4359.46,4359.46,0,0.0,0,0.0,0,,,204085.46
T08642,U00271,2025-06-11 18:09:22,GoFood,M00206,I00612,19863,10760.28,0.0,20,3972.6,0,0.0,1,P022,P003,15890.4
T08643,U00297,2025-06-01 23:55:08,GoFood,M00220,I00297|I00320|I00088,104683,2667.15,2667.15,0,0.0,0,0.0,0,,,107350.15
T08644,U00783,2025-06-23 06:55:03,GoFood,M00220,I00301|I00849|I00596,185367,10827.24,0.0,15,27805.05,0,0.0,1,P025,P010,157561.95
T08645,U00637,2025-06-04 09:44:46,GoFood,M00200,I00020,51895,7506.94,7506.94,0,0.0,0,0.0,0,,,59401.94
T08646,U00542,2025-06-28 22:25:47,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P027,,5000.0
T08647,U00553,2025-06-24 09:45:12,GoFood,M00145,I00432|I00581|I00378,107027,6339.31,6339.31,0,0.0,0,0.0,0,,,113366.31
T08648,U00602,2025-06-30 07:14:33,GoFood,M00244,I00472|I00877|I00646,214672,11087.42,11087.42,0,0.0,0,0.0,0,,,225759.42
T08649,U00612,2025-06-13 17:35:06,GoFood,M00169,I00697|I00782,147053,9168.42,9168.42,0,0.0,0,0.0,0,,,156221.42
T08650,U00214,2025-06-01 10:35:39,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08651,U00649,2025-06-26 16:33:08,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08652,U00224,2025-06-02 07:36:49,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P054,,5000.0
T08653,U00018,2025-06-08 20:04:38,GoFood,M00268,I00079|I00014,79713,6422.07,6422.07,0,0.0,0,0.0,0,,,86135.07
T08654,U00397,2025-06-18 21:01:47,GoFood,M00229,I00259,31240,6157.97,0.0,10,3124.0,0,0.0,1,P006,P048,28116.0
T08655,U00748,2025-06-14 19:19:25,GoFood,M00156,I00857,28558,4923.99,4923.99,20,5711.6,0,0.0,0,P006,,27770.39
T08656,U00370,2025-06-30 23:25:33,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P004,,5000.0
T08657,U00118,2025-06-08 18:31:26,GoFood,M00075,I00768|I00802|I00107,145424,6207.65,0.0,0,0.0,0,0.0,1,,P030,145424.0
T08658,U00235,2025-06-29 08:25:48,GoFood,M00118,I00206,39143,4874.52,4874.52,0,0.0,0,0.0,0,,,44017.52
T08659,U00178,2025-06-03 13:36:19,GoFood,M00309,I00645,19112,3512.41,3512.41,15,2866.8,0,0.0,0,P020,,19757.61
T08660,U00332,2025-06-04 09:48:46,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08661,U00168,2025-06-15 19:24:45,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08662,U00523,2025-06-17 17:19:21,GoRide,,,0,0.0,0.0,0,0.0,10,0.0,0,P058,,5000.0
T08663,U00055,2025-06-23 11:22:18,GoFood,M00228,I00346|I00019|I00557,158891,6973.25,6973.25,10,15889.1,0,0.0,0,P012,,149975.15
T08664,U00462,2025-06-21 08:09:22,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08665,U00607,2025-06-05 19:13:33,GoFood,M00226,I00818|I00500|I00242,142635,4557.35,4557.35,20,28527.0,0,0.0,0,P020,,118665.35
T08666,U00741,2025-06-06 08:28:13,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08667,U00789,2025-06-22 13:43:31,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08668,U00748,2025-06-13 20:27:18,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08669,U00677,2025-06-09 16:45:25,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08670,U00753,2025-06-03 18:51:04,GoFood,M00153,I00318|I00032,69078,9863.85,9863.85,0,0.0,0,0.0,0,,,78941.85
T08671,U00650,2025-06-14 23:54:05,GoCar,,,0,0.0,0.0,20,0.0,0,0.0,1,P032,P018,5000.0
T08672,U00108,2025-06-30 22:39:10,GoFood,M00019,I00074|I00402|I00499,107874,7768.7,7768.7,0,0.0,0,0.0,0,,,115642.7
T08673,U00457,2025-06-23 23:36:21,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08674,U00061,2025-06-19 21:27:59,GoFood,M00100,I00384,25503,6691.8,6691.8,0,0.0,0,0.0,0,,,32194.8
T08675,U00476,2025-06-19 11:52:28,GoFood,M00212,I00622,32762,10619.72,10619.72,0,0.0,0,0.0,0,,,43381.72
T08676,U00088,2025-06-29 22:34:41,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08677,U00545,2025-06-13 13:26:11,GoFood,M00273,I00188|I00835,96540,8392.08,0.0,20,19308.0,0,0.0,1,P053,P030,77232.0
T08678,U00401,2025-06-07 16:17:47,GoCar,,,0,0.0,0.0,0,0.0,5,0.0,0,P029,,5000.0
T08679,U00759,2025-06-12 06:34:01,GoCar,,,0,0.0,0.0,10,0.0,0,0.0,0,P009,,5000.0
T08680,U00075,2025-06-25 20:50:49,GoFood,M00114,I00653|I00407|I00263,110109,4290.0,4290.0,0,0.0,0,0.0,0,,,114399.0
T08681,U00462,2025-06-11 22:03:23,GoFood,M00005,I00789|I00285|I00403,183167,3020.57,3020.57,0,0.0,0,0.0,0,,,186187.57
T08682,U00525,2025-06-06 09:58:51,GoFood,M00242,I00310|I00854|I00090,70279,7948.76,7948.76,10,7027.9,0,0.0,0,P035,,71199.86
T08683,U00355,2025-06-15 14:34:34,GoFood,M00159,I00177|I00253|I00725,67459,7692.72,0.0,20,13491.8,0,0.0,1,P021,P018,53967.2
T08684,U00577,2025-06-05 18:31:32,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08685,U00079,2025-06-01 18:03:05,GoFood,M00228,I00819,104607,3441.86,3441.86,0,0.0,15,15691.05,0,P051,,108048.86
T08686,U00458,2025-06-01 01:23:35,GoRide,,,0,0.0,0.0,0,0.0,5,0.0,1,P014,P013,5000.0
T08687,U00777,2025-06-09 23:38:53,GoFood,M00169,I00773,58716,5751.18,5751.18,15,8807.4,0,0.0,0,P012,,55659.78
T08688,U00756,2025-06-22 16:04:38,GoFood,M00284,I00666|I00368|I00535,213066,3778.63,3778.63,0,0.0,0,0.0,0,,,216844.63
T08689,U00188,2025-06-26 17:27:23,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,0,P004,,5000.0
T08690,U00257,2025-06-20 20:51:23,GoRide,,,0,0.0,0.0,20,0.0,0,0.0,0,P036,,5000.0
T08691,U00539,2025-06-08 12:06:22,GoRide,,,0,0.0,0.0,10,0.0,0,0.0,1,P006,P015,5000.0
T08692,U00225,2025-06-20 11:36:25,GoFood,M00189,I00255|I00859,86711,7680.88,7680.88,0,0.0,0,0.0,0,,,94391.88
T08693,U00256,2025-06-01 20:35:41,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08694,U00059,2025-06-26 18:05:42,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08695,U00654,2025-06-23 10:30:14,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08696,U00077,2025-06-20 20:49:47,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08697,U00032,2025-06-12 22:19:36,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08698,U00051,2025-06-28 14:11:48,GoFood,M00101,I00888|I00850,79291,3786.68,3786.68,0,0.0,0,0.0,0,,,83077.68
T08699,U00672,2025-06-25 16:36:35,GoRide,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08700,U00603,2025-06-20 09:19:04,GoCar,,,0,0.0,0.0,0,0.0,0,0.0,0,,,5000.0
T08701,U00068,2025-06-17 19:03:27,GoFood,M00124,I00181|I00140|I00676,166665,8576.08,0.0,20,30000.0,0,0.0,1,P038,P057,136665.0
T08702,U00306,2025-06-26 18:59:19,GoFood,M00090,I00716|I00053|I00166,101949,9714.79,9714.79,0,0.0,5,5097.45,0,P039,,111663.79
T08703,U00148,2025-06-21 07:26:28,GoFood,M00299,I00147|I00623|I00269,185740,9301.48,9301.48,0,0.0,0,0.0,0,,,195041.48
T08704,U00260,2025-06-21 23:31:14,GoFood,M00013,I00766|I00871,61856,4221.25,4221.25,0,0.0,0,0.0,0,,,66077.25
